enr,id,multiaddr,epoch,metadata,long_lived_subnets,subscribed_subnets,client_version,crawler_id,crawler_location,timestamp
enr:-MK4QAKGyRATNSX8rKqlz1gNuffisNhGgLzVBZf-wRYNObKrAfzcnY8J0b367mwpuN6a2qV_EhSDDvVWd6s6GhywFqiGAY5ZmeExh2F0dG5ldHOIAAAAAAAAAMCEZXRoMpBqlaGpBAAAAP__________gmlkgnY0gmlwhERrUjGJc2VjcDI1NmsxoQPYXEKmhN-uUk_RsVaeMFmN4Xh5yzN64_qeKhtufppywohzeW5jbmV0cwCDdGNwgiMog3VkcIIjKA,16Uiu2HAmTDa1U63otGUvZofXxanw3FxU9c1AsHijT3oSo1qNLFiy,/ip4/68.107.82.49/tcp/9000,286688,"{""seq_number"":62,""attnets"":""00000000000000c0"",""syncnets"":""00""}","[62,63]","[62,21,63]",Prysm/v5.0.1/a1a81d1720a0a3b850992d4825d0a023baa8e65a,FLY_MACHINE_ID,FLY_REGION,1716912348371
enr:-Ma4QFLGrLipwoEzEWpwM8IBQHV2gPMUPjCD01jnReG8hmrXa2kisCauyhwLpJ4jumVv3WMe-4-2sXHmU4sou8Z77FiCBWCHYXR0bmV0c4gADAAAAAAAAIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCEM1tqUIRxdWljgiMpiXNlY3AyNTZrMaEDRDTr-uuuLLKj4d2pfq_8M7wZrhDoKO0UpTGXVJ8aYh-Ic3luY25ldHMPg3RjcIIjKIN1ZHCCIyg,16Uiu2HAmHFEsu8VCyXTMErXYApVLszwYDVhHa2hLpoZ1oMdCTTn6,/ip4/51.91.106.80/tcp/9000,286688,"{""seq_number"":1338,""attnets"":""000c000000000000"",""syncnets"":""0f""}","[10,11]","[5,11,10,6,60,6]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912359016
enr:-Ly4QDi1goU0r2hAaVeXuP3OdrGU_beZWwLGxrKwKAMJF14FLfVABuxtZ-oDhiwUOzarfrm5TuOsQpBdkYbi4Cbv_i8Qh2F0dG5ldHOIABgAAAAAAACEZXRoMpBqlaGpBAAAAP__________gmlkgnY0gmlwhDNP5hqJc2VjcDI1NmsxoQLWSxMVYHr76qTANuKKn1AtNKyNva1T7DL0mDDE_TKr9YhzeW5jbmV0cwKDdGNwgiMog3VkcIIjKA,16Uiu2HAm9rBd89PjuhKQJ8HqKmmpjS9M5GY8yY1CmyCBsoEctrrp,/ip4/51.79.230.26/tcp/9000,286688,"{""seq_number"":10,""attnets"":""0018000000000000"",""syncnets"":""02""}","[11,12]","[11,12,21,31,28,18,37,25]",lodestar/v1.18.1,FLY_MACHINE_ID,FLY_REGION,1716912360560
enr:-Ma4QIPlI5Iw6WGqfmTdxrnIH_Do1k3CylqEjjZq8HBzRqXWI-F5mek_Z-G_tAGafJB2pSmYIrKteVaTtHMshK-t7XuCAXOHYXR0bmV0c4gAGAAAAAAAAIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCENvmt34RxdWljgjLJiXNlY3AyNTZrMaECZETvWaROj3L8tnNmFPXR_AbSYCkXe3L2px_Ky1Xb1dmIc3luY25ldHMHg3RjcIIyyIN1ZHCCLuA,16Uiu2HAm2B5iVaC8bGVhwZ2QHsH2dy8VFzfqCFqptMYTPzTNzVrQ,/ip4/54.249.173.223/tcp/13000,286688,"{""seq_number"":1217,""attnets"":""0018000000000000"",""syncnets"":""07""}","[11,12]","[40,12,51,57,21,13,29,30,63,45,11,44,54]",rust-libp2p/0.44.1,FLY_MACHINE_ID,FLY_REGION,1716912361142
enr:-Ma4QGbEpLp5kiLKX1xBcW_ngT1PaYlBy8gJNC4FoolVSIdsS79HV-ALnJBZKSqXSRXs9-LDftAodrDAA7JQcT-u2iiChKeHYXR0bmV0c4gAGAAAAAAAAIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCEIk56goRxdWljgiZ9iXNlY3AyNTZrMaECjYYKckdsy9CrPwijxdpU5RI6zIxZ5TYi-5FZrq5SehaIc3luY25ldHMAg3RjcIImfIN1ZHCCJnw,16Uiu2HAm4x81do1vHw7fYgZ7mG9oWb4hUvS8TipqFhPMYHas5SfP,/ip4/34.78.122.130/tcp/9852,286688,"{""seq_number"":33910,""attnets"":""0018000000000000"",""syncnets"":""00""}","[11,12]","[11,34,12,46]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912388940
enr:-MS4QBw3kcOkLWmlr5o-6lRvdZ976Rvu-gupW4a-vJ3CkomvKKFTOdvTbjcBU6VY-AHRPWRCVFUn9pi2GYGq8HDXduF-h2F0dG5ldHOIAAAAADAAAACEZXRoMpBqlaGpBAAAAP__________gmlkgnY0gmlwhCJDSt2EcXVpY4IjKYlzZWNwMjU2azGhA7BCT0KsecD9UBgLaK1ZFnS29jSUB5x6VVaFwTXLyG0HiHN5bmNuZXRzD4N0Y3CCIyiDdWRwgiMo,16Uiu2HAmQX2kTDkgRhmzi8dupijfm3RpYuhW2KAYgKmZyLibJcXg,/ip4/34.67.74.221/tcp/9000,286688,"{""seq_number"":111,""attnets"":""0000000030000000"",""syncnets"":""0f""}","[36,37]","[50,4,34,2,36,0,52,37,22,49,33]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912389784
enr:-MS4QPDPzhm1gl92NxQVyFlBAu9-NXzhRW2Nps5paeO37bvBfWQNYuPAgTu7fTlENOJJEZ9SMDent1bkpESEnPKi3jVqh2F0dG5ldHOIAAAAAAAAAAaEZXRoMpBqlaGpBAAAAP__________gmlkgnY0gmlwhDNR3YKEcXVpY4IjKYlzZWNwMjU2azGhAsSwZiEcF-G9sGSgFVtny8KgnbtRmkRSVODyX2c5tsxdiHN5bmNuZXRzD4N0Y3CCIyiDdWRwgiMo,16Uiu2HAm8fTtyN1VpYf3NXKgeYa1nzh7KtcC4bd6JWf7s2SM4FDN,/ip4/51.81.221.130/tcp/9000,286688,"{""seq_number"":91,""attnets"":""0000000000000006"",""syncnets"":""0f""}","[57,58]","[33,52,22,49,58,34,50,4,57,2,0]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912389981
enr:-Ma4QM46ZknCndoXcMraysTi-GkfrI6psn1WXZH4DOr_8m5ed5qQe3AwysNTzy7u2IfPYX6AnD0M1UEaJxd95AYvIFyCQA2HYXR0bmV0c4gAGAAAAAAAAIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCEovRTc4RxdWljgiMpiXNlY3AyNTZrMaEDpDZx6jeDrffAwEf938olALrJM9tTzclJYxGdaZrNX7yIc3luY25ldHMAg3RjcIIjKIN1ZHCCIyg,16Uiu2HAmPi1N6MZ7bNX5c77MT822mUgwrdfFNwBtkjDYj8kriJAw,/ip4/162.244.83.115/tcp/9000,286688,"{""seq_number"":16277,""attnets"":""0018000000000000"",""syncnets"":""00""}","[11,12]","[11,36,12,36]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912395048
enr:-L64QG19tkQo5ydhIcOOdILas4Hhp7hAcBMAHcR9lNnEiNXECzy6MVgyu3_54yBR9NKmpoWnxqtF1yYAubLKywrXVjOCAt6HYXR0bmV0c4gAAAMAAAAAAIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCEojf7XolzZWNwMjU2azGhAx7TUpfEYRjG7Tfri1OpQu0ig160-Ltng2Ji3MWuALxfiHN5bmNuZXRzAIN0Y3CCIyiDdWRwgiMo,16Uiu2HAmEjKUak7Lg74XX7FvKBBSSM1Zyvxx9PB6MH3FDcLkr8Zk,/ip4/162.55.251.94/tcp/9000,286688,"{""seq_number"":619,""attnets"":""0000030000000000"",""syncnets"":""00""}","[16,17]","[57,17,16,57]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912419014
enr:-L64QBvKczlAjRyYJnza4rDbs37j5ydLiImAY_Sm3jsabKk1Ii6VEpQWMCEMV8zn3JF-R2BKnGjs4Lcg7i-6G7dQsuOCBmWHYXR0bmV0c4gDAAAAAAAAAIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCEw8m7LolzZWNwMjU2azGhAwy8riC8INWsTGwYuOvUcp-U_1Hgmo57-tVwNLNitGoViHN5bmNuZXRzAIN0Y3CCIyiDdWRwgiMo,16Uiu2HAmDWi7VRiYVnjHFtVToToNYgksN8d5J2SkgoMYVi8ygrm2,/ip4/195.201.187.46/tcp/9000,286688,"{""seq_number"":1511,""attnets"":""0300000000000000"",""syncnets"":""00""}","[0,1]","[1,57,0,57]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912419014
enr:-Ma4QDhSQ_teXy4W2afNjjW1YVrrZMbh-R_0ncQgozhD7AYLbzar7J2htXdrAhk-znUXj5H_EG28VjmwbgIQHPohudCCAg2HYXR0bmV0c4gAAMAAAAAAAIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCEYnFEDYRxdWljgiMpiXNlY3AyNTZrMaEDBRU3E2lyaZw12wutwtU0gX5pO_sM0oCPxXe8y1nOMlyIc3luY25ldHMAg3RjcIIjKIN1ZHCCIyg,16Uiu2HAmCzq9mE2w2gYEPWxQFAteG8XEMxj4cHqXuJvzHvYmvNMy,/ip4/98.113.68.13/tcp/9000,286688,"{""seq_number"":424,""attnets"":""0000c00000000000"",""syncnets"":""00""}","[22,23]","[23,22,63]",Lighthouse/v5.1.3/aarch64-macos,FLY_MACHINE_ID,FLY_REGION,1716912470988
enr:,16Uiu2HAmTAPtrEyp8Zt7zrxJNMz9hsykpxJfqRo9VsDYKWojwqYj,/ip4/87.228.184.194/tcp/13000,285507,"{""seq_number"":18,""attnets"":""0000000000600000"",""syncnets"":""00""}","[45,46]","[14,15]",Prysm/v4.1.1/97edffaff5e368c28fc8094e0193848676db557d,FLY_MACHINE_ID,FLY_REGION,1716912482968
enr:,16Uiu2HAmJpi1jfLeYGt9VBtFAzCvLi2CBb2pupaa1Fkzy1HjR4eM,/ip4/89.202.64.28/tcp/2541,286688,"{""seq_number"":11,""attnets"":""000000c000000000"",""syncnets"":""00""}","[30,31]","[2,45,22,10,37,61,6,60,15,14,31,17,19,38,51,18,9,47,43,48,54,30,21,41,27,24,46,26,3,5,42,52,7,57,33,23,11,55,36,4,13,16,56,49,28,53,35,29,50,0,34,63,40,25,58,39,32,44,62,1,12,20,8,59]",Prysm/v5.0.3/38f208d70dc95b12c08403f5c72009aaa10dfe2f,FLY_MACHINE_ID,FLY_REGION,1716912499876
enr:-Ma4QOz6kLKKhjDZvwZ26XPlos--j_sk1q2LSncxLiJJ8AtLWB2KVf0l7SpvSBQcxDo4ieASngL7XQpzFuCqtfySH4CCVJ-HYXR0bmV0c4gAMAAAAAAAAIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCEk4dBe4RxdWljgiMpiXNlY3AyNTZrMaECGMkQXii5VHuPMtGqlOZ3PBleD0juUsxstpQEXg6GwZWIc3luY25ldHMAg3RjcIIjKIN1ZHCCIyg,16Uiu2HAkw6RayxHKbzppkrRigSajME4tYUYJRYzh2yaJYGNe76FN,/ip4/147.135.65.123/tcp/9000,286688,"{""seq_number"":21604,""attnets"":""0030000000000000"",""syncnets"":""00""}","[12,13]","[12,13,2]",Lighthouse/v5.1.2-5ce1619/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912539544
enr:,16Uiu2HAm1CJ2cnTSFxeTAJHxtb6n3Z8oMk8TM2APHTQ8qgu1KbpY,/ip4/129.126.139.68/tcp/22728,286688,"{""seq_number"":371,""attnets"":""0000000000000018"",""syncnets"":""00""}","[59,60]","[60,12,59]",Lighthouse/v5.1.2-5ce1619/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912558828
enr:-Ma4QFn0KkDVHMYItt1gRIW_e6GgXLdYJ_xUgqXCVO7MZy0zeuvdS-pTuLUNX6OcE9LOwfIgSNhPPWzyY2RLI1yOAuiCAQ-HYXR0bmV0c4gBAAAAAAAAgIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCEohNW5IRxdWljgiMpiXNlY3AyNTZrMaECt2zLcpiZKN8OUnCkFCG5s5CSwkZ2yOLh0swgxR5JENuIc3luY25ldHMFg3RjcIIjKIN1ZHCCIyg,16Uiu2HAm7mgomypi9rZkcLDL314uNtEvV61hcTyFCrtPven2Mq5c,/ip4/162.19.86.228/tcp/9000,286688,"{""seq_number"":242,""attnets"":""0100000000000080"",""syncnets"":""05""}","[0,63]","[58,0,59,50,63,21]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912568936
enr:,16Uiu2HAmGVLxNnFaV5PTur4qwbBsaBF6v8M8r7PPuodgJn78qzMD,/ip4/211.219.19.136/tcp/34158,286688,"{""seq_number"":367,""attnets"":""0000000006000000"",""syncnets"":""00""}","[33,34]","[11,34,33,44]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912577478
enr:,16Uiu2HAmM7tr4P1zUH4T5bi4Y7z83zJA2WdVWQak13oJ3nypRVLW,/ip4/13.60.75.129/tcp/30131,286688,"{""seq_number"":18,""attnets"":""c000000000000000"",""syncnets"":""00""}","[6,7]","[11,0,19,36,59,12,3,37,48,30,15,53,5,24,31,56,35,44,18,2,41,34,42,62,54,17,39,7,16,9,13,10,38,23,55,22,4,6,32,29,21,40,46,61,45,51,49,52,33,1,57,50,47,8,14,60,43,25,26,20,58,27,63,28]",Prysm/v5.0.3/38f208d70dc95b12c08403f5c72009aaa10dfe2f,FLY_MACHINE_ID,FLY_REGION,1716912581475
enr:,16Uiu2HAmGVLxNnFaV5PTur4qwbBsaBF6v8M8r7PPuodgJn78qzMD,/ip4/211.219.19.136/tcp/59282,286688,"{""seq_number"":367,""attnets"":""0000000006000000"",""syncnets"":""00""}","[33,34]","[11,34,39,33,60]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912589428
enr:-Ma4QGm9JzGSxyOZ5SeUVt3DyPX_WCm8qa2uau7ysWmwBYHREJED9930zagK2DXI6Zpg752oQOYIiYWjHcV2cH1F8IeCAYyHYXR0bmV0c4gAAAAAAMAAAIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCE09sTi4RxdWljgiMpiXNlY3AyNTZrMaEDtycpB-NL_lcN49HAPtGY2l1mata3TBwxqL2rgmmk_byIc3luY25ldHMAg3RjcIIjKIN1ZHCCIyg,16Uiu2HAmQywbLeqFiYoNreuhFt2DSdGwhtK2opnqYNSPR5vUn47V,/ip4/211.219.19.139/tcp/9000,286688,"{""seq_number"":373,""attnets"":""0000000000c00000"",""syncnets"":""00""}","[46,47]","[40,46,47,9,40]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912599146
enr:-Ma4QFdfZKmJjF_xXNGR1Rdclt7p2BxiLDNtwHmwuREPDbHEWqe7AagHHCytJ7t4ABTA1td4jNtRrtzPY48yFbpFF9SCAcaHYXR0bmV0c4gAAAAAAAAABoRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCEDeSH24RxdWljgqvhiXNlY3AyNTZrMaECQ0Ie32OWokFYdqDBhPRxfjqKfV7XeJ70_rAML91MwWKIc3luY25ldHMPg3RjcIKr4IN1ZHCCq-A,16Uiu2HAkyxDmo6rrikL7WiMenrmeKvBwCL7tL1MzCJwkgsy2YZNy,/ip4/13.228.135.219/tcp/44000,286688,"{""seq_number"":439,""attnets"":""0000000030000000"",""syncnets"":""07""}","[36,37]","[31,55,38,1,50,20,37,61,4,8,36,33]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912601773
enr:-Ly4QHgCU69-mD-A81ZEic0cEtdCDv5OWPdV4x3HvZ-d-qpbZp9ieOFic2qoCFsTnJWf1a_AhgmP2hFIkmgItgsqT9gRh2F0dG5ldHOIAMAAAAAAAACEZXRoMpBqlaGpBAAAAP__________gmlkgnY0gmlwhA_Mj1iJc2VjcDI1NmsxoQIU_GtCtG_F2YRiks41W6dVsJ5gfU235WUAEsBk6_WtgIhzeW5jbmV0cw-DdGNwgiMog3VkcIIjKA,16Uiu2HAkvqbNgNDjDxcn1NgzMFZr9zzM5GyssQ2kdXUvQexXaEC7,/ip4/15.204.143.88/tcp/9000,286689,"{""seq_number"":15,""attnets"":""00c0000000000000"",""syncnets"":""0f""}","[14,15]","[11,36,16,30,44,2,42,33,3,23,34,13,62,46,14,7,27,28,6,41,9,24,40,15,22,59,32,50,55,61,43,4,48,20,19,10,54,5,56,12,0,18,37,25,8,58]",nimbus,FLY_MACHINE_ID,FLY_REGION,1716912607122
enr:-Ma4QJJWizx6gQIcDh8Wl4h60R8xgi8KYDQgO_OGManEyr5KZ4VO7XgUxx9tU9k5BsfQhkyejYosND-t4_CSSE0yv22CA0KHYXR0bmV0c4gAAAAAYAAAAIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCEGBsoWYRxdWljgiMpiXNlY3AyNTZrMaEDyiJX8IL4S_419i_tIz55u3IbTSQ1ob994ZmuT7IFc9uIc3luY25ldHMAg3RjcIIjKIN1ZHCCIyg,16Uiu2HAmSG35YXSJyh14yMQXRFjFnL1huBLkqNtSahV42TZaxVAz,/ip4/24.27.40.89/tcp/9000,286689,"{""seq_number"":791,""attnets"":""0000000060000000"",""syncnets"":""00""}","[37,38]","[38,47,37,10]",Lighthouse/v5.1.3-3058b96/x86_64-windows,FLY_MACHINE_ID,FLY_REGION,1716912629951
enr:-Ma4QFHaryi_8rP5wHFsHYEj15j5I6CELtZW_G-1tZhNcO5yJS9SGkgCK8-PluCGM0k2bbtxxtv5lFxGsphyKHLlByKCBIqHYXR0bmV0c4gAAAAAAADAAIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCEEKq5aIRxdWljgqQRiXNlY3AyNTZrMaED7-YiqiXbLHAPwkapVL-d7CSyt5KMcruHF5F92biHLYSIc3luY25ldHMIg3RjcIKkEIN1ZHCCpBA,16Uiu2HAmUoTKhtKU7cem2wbf5XgoofUTiBSb6QGnZEBUt9j5FnEF,/ip4/16.170.185.104/tcp/42000,286689,"{""seq_number"":1142,""attnets"":""000000000000c000"",""syncnets"":""08""}","[54,55]","[7,22,41,61,53,35,37,27,38,47,36,55,25,5,43,44,51,30,58,48,34,54,50,59,44,36,16,7,7,58,22,27,34,8,51,15,5,39,21]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912659100
enr:-MK4QCcidyZ34A5Mbr5WEymZvX9C70jwtnpL-n3F4hebRbH2f0I_HT6XkdZOzLf22qbpUz3NelKfAPkD2KeB7uaNAmaGAY8qBuROh2F0dG5ldHOIAwAAAAAAAACEZXRoMpBqlaGpBAAAAP__________gmlkgnY0gmlwhEPRNSqJc2VjcDI1NmsxoQJRtWkGF75UfXBTCfbZKFJByh7pXNmZc5N1DR90G6Mxv4hzeW5jbmV0cwCDdGNwgjLIg3VkcIIu4A,16Uiu2HAkzvdSgjoaFMd8CUZEYCe1GEQainUQCvsRKuQvkmgR8x7p,/ip4/67.209.53.42/tcp/13000,286689,"{""seq_number"":35,""attnets"":""0300000000000000"",""syncnets"":""00""}","[0,1]","[0,1,8]",Prysm/v5.0.3/38f208d70dc95b12c08403f5c72009aaa10dfe2f,FLY_MACHINE_ID,FLY_REGION,1716912660811
enr:-Ma4QFhM2BUT69gJPlPh3Mf0WoAxG2fMUYlmUNQGUX3uGJmcNDnyxZYFSIYmR8LAwiOiNPFocStk7wbVFdH7X6qYO3WCcLOHYXR0bmV0c4gAAAAAAAAGAIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCEIk3uPYRxdWljgiZ9iXNlY3AyNTZrMaEDRpoeA3g_HrFW7VOrHVDUSKaILdnkpSsRXcC8VncEoBSIc3luY25ldHMGg3RjcIImfIN1ZHCCJnw,16Uiu2HAmHQbC4bRTKZ1ERziAgL9hnjPVYJjJgR7SK39tqzMwQ4TD,/ip4/34.77.238.61/tcp/9852,286689,"{""seq_number"":28781,""attnets"":""0000000000000600"",""syncnets"":""06""}","[49,50]","[49,57,35,8,50,62,22,31,26,20]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912689040
enr:,16Uiu2HAmMgB9FgWEEwxaWXvBRt8bdkBfcQ1Gq6rCiRMnqBQ2VmjR,/ip4/57.128.117.158/tcp/9000,286689,"{""seq_number"":840,""attnets"":""0000003000000000"",""syncnets"":""04""}","[28,29]","[59,12,24,29,31,19,11,28]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912689061
enr:-Ma4QB3l2MQC2xKgRkQwnowTsqlxMaznkJ3pCXAJbsbqEf14EvSSYxcm2rSTVVVjdkNLMTGuR8Qf524Yxp1jaDIVUYGCASqHYXR0bmV0c4gAAAAAAAAAA4RldGgykGqVoakEAAAA__________-CaWSCdjSCaXCEU26HkIRxdWljgiORiXNlY3AyNTZrMaECikCssnYrTSvYA6WA_hOUqIKzDiCYOkYBCxAjLEY3pjqIc3luY25ldHMPg3RjcIIjkIN1ZHCCI5A,16Uiu2HAm4jMSXDndL2Ve6fx8o3PycDWbs43urebWDvjXD45QVeky,/ip4/83.110.135.144/tcp/9104,286689,"{""seq_number"":259,""attnets"":""0000000000000003"",""syncnets"":""0f""}","[56,57]","[56,57,17]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912690080
enr:-Ma4QGjjPEcEt2t-R10Hx5A0_4uYhzWn5hyyLuxCU1DM8lZDV69LkajnwD9W0cu1haYY7HcWfrE6QvBdV45qsg3jMLqCARKHYXR0bmV0c4gAAAAAYAAAAIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCED-vaPIRxdWljgiMpiXNlY3AyNTZrMaEDSqbSSIR2EIZwsI6RnjCe6xlbHeuxdpxmhpvIwHp4HrSIc3luY25ldHMPg3RjcIIjKIN1ZHCCIyg,16Uiu2HAmHgQ4KGWFvVGyX2JN9PdDddBNYe2tVf54dzKTCaKLSrtj,/ip4/15.235.218.60/tcp/9000,286689,"{""seq_number"":245,""attnets"":""0000000060000000"",""syncnets"":""0f""}","[37,38]","[62,53,2,52,24,36,20,59,43,54,35,0,40,1,27,33,10,19,46,16,37,4,30,38,13,44,22,47,12,48,21,61,41,7,9,17,45,3,28,29,42]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912690487
